Case #,Crime,Occurred (Averaged),Location,lon,lat
25-00160,484(A): PC; Petty Theft; Misdemeanor 626: Exclusion Order Issued,2025-01-21 8:14,Lower Sproul Garage,-122.2606309,37.8688322
25-00161,Caslty: Injury/Illness,2025-01-21 9:24,Bancroft Library,-122.25887678987186,37.8722756
25-00163,OA-BPD: Outside Assist - BPD OA-BATTERY: Outside Assist - Battery,2025-01-21 10:52,Dwight Wy,-122.28431535220662,37.86178476620944
25-00165,INFO: Information Only Report,2025-01-21 14:33,Campus Unspecified,-122.288608,37.868541
25-00168,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-01-21 15:03,Stanley Hall,-122.25608574376449,37.87396185
25-00166,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction,2025-01-21 15:43,Dwight Wy,-122.28431535220662,37.86178476620944
25-00167,Caslty: Injury/Illness WELFARE: Welfare Check,2025-01-21 15:58,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
25-00169,647(J)(1): PC; Peek Bedroom/Etc Inv Priv; Misdemeanor,2025-01-21 17:48,1950 Oxford St,-122.26642930385086,37.87369003850856
25-00171,SUPP: Supplemental Reports 207(A): PC; Kidnapping; Felony 220(A)(1): PC; Assault W/Int To Rape/Etc Felony,2025-01-21 19:45,UVA Ballfields,-122.272863,37.8708393
25-00172,594(A)(1): PC; Vandalism:deface Property; Felony,2025-01-21 23:17,OBrien Hall,-122.25907971363635,37.87435855
25-00345,INFO: Information Only Report,2025-01-22 0:29,Campus Unspecified Campus Location Campus,-122.288608,37.868541
25-00178,Found Prop.: Found Property,2025-01-22 3:45,Wickson Natural Area Haviland Grove,-122.261049,37.874133
25-00173,Caslty: Injury/Illness,2025-01-22 7:07,Sproul Hall,-122.25877388866844,37.8696038
25-00174,OA-BPD: Outside Assist - BPD OA-THEFT: Outside Assist - Theft,2025-01-22 7:16,Unknown Unknown,-122.272863,37.8708393
25-00176,Lost Prop.: Lost Property,2025-01-22 10:02,01011986 0000 North Gate Hall,-122.25945332794014,37.87487345
25-00179,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-22 10:20,Dwinelle Hall,-122.2607432628604,37.8707285
25-00181,Lost Prop.: Lost Property,2025-01-22 12:59,01012022 0000 Stanley Hall,-122.256463,37.873815
25-00180,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-01-22 14:07,Peoples Park Housing Construction Site,-122.272863,37.8708393
25-00184,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-22 17:30,Wheeler Hall,-122.25917403060896,37.87132175
25-00182,5150: WI; 72 Hour Mental Health Hold; *12500 (A): VC; Drive Without License; * Misdemeanor,2025-01-22 17:56,Sproul Hall,-122.25877388866844,37.8696038
25-00186,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-22 18:23,Dwinelle Hall,-122.2607432628604,37.8707285
25-00236,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-01-23 2:10,Physics Building,-122.272863,37.8708393
25-00187,530: PC; Personate To Get Money/Property [over $400]; Felony 487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-01-23 5:45,California Hall,-122.26040950733994,37.87199425
25-00190,Found Prop.: Found Property,2025-01-23 10:09,Sproul Hall,-122.25877388866844,37.8696038
25-00189,WELFARE: Welfare Check,2025-01-23 10:23,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00196,Civil: Civil Information Report,2025-01-23 13:32,Stanley Hall,-122.25608574376449,37.87396185
25-00204,INFO: Information Only Report,2025-01-23 14:38,2401 Durant Av,-122.26110790700152,37.8680285
25-00193,Caslty: Injury/Illness,2025-01-23 14:49,2301 Bancroft Wy,-122.260816,37.868605
25-00197,415(1): PC; Fight/Challenge Fight Public Place;,2025-01-23 17:59,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00199,594(B)(2)(A): PC; Vandalism Less Than $400; Misdemeanor SUPP: Supplemental Reports,2025-01-23 20:50,2301 Bancroft Wy,-122.260816,37.868605
25-00200,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-01-23 23:23,Dwight Wy,-122.28431535220662,37.86178476620944
25-00201,2800.1(A): VC; Evading Peace Officer; Misdemeanor,2025-01-24 1:58,Warring St,-122.25066450399775,37.86692741880975
25-00489,653.2(A): PC; Electr Dist Harrass Matrl; Misdemeanor,2025-01-24 4:28,Law Building,-122.25346010910064,37.8699502
25-00202,PRODAM: Property Damage,2025-01-24 6:17,1 Cyclotron Rd,-122.25346345559628,37.874931643733575
25-00205,273.6(A): PC; Viol Crt Ord Dom Violence; Misdemeanor *Stalking,2025-01-24 7:59,University Village 110431AM,-122.26224735001742,37.87445975
25-00203,SUPP: Supplemental Reports 647(A): PC; Solicit Lewd Act In Public; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 626: Exclusion Order Issued,2025-01-24 8:03,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
25-00207,INFO: Information Only Report,2025-01-24 11:28,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-00208,Found Prop.: Found Property,2025-01-24 13:08,Sproul Hall,-122.25877388866844,37.8696038
25-00209,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2025-01-24 13:16,1608 Fourth St,-122.30222713682431,37.8731658
25-00213,594(B)(1): PC; Vandalism ($400 Or More); Felony,2025-01-24 13:23,Frank Schlessinger Wy,-122.26274628522462,37.870190969260456
25-00211,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-01-24 14:38,Dwinelle Plaza,-122.260125,37.870618
25-00242,INFO: Information Only Report,2025-01-24 15:30,Koshland Hall,-122.26488980375233,37.87392285
25-00212,626: Exclusion Order Issued SUPP: Supplemental Reports 240: PC; Assault On Person; Misdemeanor,2025-01-24 17:52,1123 Jackson St,-122.272863,37.8708393
25-00267,532(A): PC; Obtain Money/Etc By False Pretenses [over $400]; Felony,2025-01-24 18:31,2650 Haste St,-122.2560025249778,37.86647419644383
25-00215,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2025-01-24 21:20,Starr East Asian Library,-122.26034140347176,37.87353395
25-00216,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-01-24 23:01,2650 Haste St,-122.2560025249778,37.86647419644383
25-00217,"OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony 11364(A): HS; Possess Unlawful Paraphern Misdemeanor",2025-01-24 23:22,Kula Gulf Wy,-122.30363947534826,37.884126614782105
25-00218,Caslty: Injury/Illness,2025-01-25 0:52,2650 Haste St,-122.2560025249778,37.86647419644383
25-00219,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-01-25 1:28,CAFE STRADA,-122.272863,37.8708393
25-00220,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-01-25 2:16,2424 Haste St,-122.25966220370196,37.86568885
25-00250,594(A)(1): PC; Vandalism:deface Property; Felony,2025-01-25 3:15,UVA Ballfields,-122.272863,37.8708393
25-00231,Lost Prop.: Lost Property,2025-01-25 8:03,McLaughlin Hall,-122.25905005086965,37.8738328
25-00221,Found Prop.: Found Property,2025-01-25 11:41,Dwinelle Hall,-122.2607432628604,37.8707285
25-00222,INFO: Information Only Report,2025-01-25 15:02,Sproul Hall,-122.25877388866844,37.8696038
25-00257,532(A): PC; Obtain Money/Etc By False Pretenses [over $400]; Felony,2025-01-25 15:50,725 Kula Gulf Wy,-122.3032194,37.8836278
25-00223,SUPP: Supplemental Reports 23152(A): VC; Dui Alcohol; Misdemeanor 23152(B): VC; Dui Alcohol/008 Percent; Misdemeanor,2025-01-25 23:02,Fulton St,-122.265947,37.86842
25-00224,148.5(A): PC; False Report Of Crime To Specific Peace Officers; Misdemeanor,2025-01-26 0:44,CKC,-122.272863,37.8708393
25-00225,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-01-26 2:22,2601 Warring St,-122.250147,37.864041
25-00227,451(D): PC; Arson:property; Felony,2025-01-26 9:02,2645 Haste St,-122.2544244,37.8673072
25-00241,INFO: Information Only Report,2025-01-26 14:30,2339 Haste St,-122.262293,37.865814
25-00226,WELFARE: Welfare Check,2025-01-26 19:41,2301 Bancroft Wy,-122.260816,37.868605
25-00228,SUPP: Supplemental Reports 647(H): PC; Disorderly Conduct:loiter/Et Private Property; Misdemeanor 11377(A): HS; Possess Controlled Substan Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 466: PC; Possess/Etc Burglary Tools; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 529(A)(3): PC; Personate To Make Other Liable; Felony,2025-01-27 1:13,2232 Piedmont Av,-122.2520954,37.86949858571429
25-00229,SUPP: Supplemental Reports 451(D): PC; Arson:property; Felony 148.9(A): PC; Give False Id To Po; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde,2025-01-27 6:38,2650 Haste St,-122.2560025249778,37.86647419644383
25-00230,Caslty: Injury/Illness,2025-01-27 7:07,2650 Haste St,-122.2560025249778,37.86647419644383
25-00234,Found Prop.: Found Property,2025-01-27 10:03,2650 Haste St,-122.2560025249778,37.86647419644383
25-00232,Caslty: Injury/Illness,2025-01-27 12:39,Lower Fire Tr Inactive 1272025,-122.272863,37.8708393
25-00235,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-01-27 15:33,Memorial Stadium,-122.25073605072416,37.8709949
25-00237,Found Prop.: Found Property,2025-01-27 22:34,2495 Bancroft Wy,-122.2598545,37.869332
25-00238,Caslty: Injury/Illness,2025-01-28 4:29,1051 Monroe St,-122.272863,37.8708393
25-00239,INFO: Information Only Report,2025-01-28 5:31,1950 Oxford St,-122.26642930385086,37.87369003850856
25-00251,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-01-28 13:00,600 Gooding Wy,-122.272863,37.8708393
25-00247,20002 (A): VC; Hit and Run:property Damage; Misdemeanor,2025-01-28 13:15,Senior Hall,-122.25540894661444,37.8718699
25-00259,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-28 15:28,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-00245,INFO: Information Only Report,2025-01-28 15:47,,,
25-00243,Caslty: Injury/Illness,2025-01-28 15:50,2650 Durant Av,-122.2552301968402,37.86782
25-00248,626: Exclusion Order Issued 647(H): PC; Disorderly Conduct:loiter/Et,2025-01-28 23:03,540 Red Oak Av,-122.272863,37.8708393
25-00263,OA-BPD: Outside Assist - BPD *OA-OTHER CRIME: Outside Assist - Other Crime,2025-01-29 9:39,01162025 0001 UNKNOWN Unknown OffCampus Location,,
25-00252,INFO: Information Only Report,2025-01-29 10:02,Law Building,-122.25346010910064,37.8699502
25-00253,Caslty: Injury/Illness,2025-01-29 11:01,Starr East Asian Library East Asian Library,-122.26034140347176,37.87353395
25-00254,Caslty: Injury/Illness,2025-01-29 13:44,2465 Bancroft Wy,-122.2606942,37.8687031
25-00258,INFO: Information Only Report,2025-01-29 14:55,University Village Apartments UVA,-122.272863,37.8708393
25-00256,INFO: Information Only Report,2025-01-29 15:18,Lower Sproul Garage,-122.2606309,37.8688322
25-00342,Lost Prop.: Lost Property,2025-01-29 15:33,Campus Unspecified,-122.288608,37.868541
25-00270,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-29 16:30,Wheeler Hall,-122.25917403060896,37.87132175
25-00255,DEMO: Demonstration,2025-01-29 16:32,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00261,OA-BPD: Outside Assist - BPD OA-OTHER CRIME: Outside Assist - Other Crime,2025-01-30 0:24,2439 Durant Av,-122.259628,37.8678587
25-00262,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-01-30 8:30,Li Ka Shing Center,-122.265438120222,37.8729723
25-00265,SUPP: Supplemental Reports 148.9(A): PC; Give False Id To Po; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor,2025-01-30 10:05,2427 Dwight Wy,-122.25938950434724,37.86527525
25-00264,SUPP: Supplemental Reports PRODAM: Property Damage,2025-01-30 10:36,Foothill Lot,-122.25298596214569,37.8741938
25-00268,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-30 13:15,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-00269,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-30 14:45,Genetics  Plant Biology Building GPB,-122.272863,37.8708393
25-00275,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-30 15:30,Physics Building,-122.272863,37.8708393
25-00271,242: PC; Battery On Person; Misdemeanor,2025-01-30 18:18,Sather Gate,-122.259509,37.8702403
25-00273,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-01-30 20:49,Haas Pavilion,-122.26220609544905,37.86939045
25-00274,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor,2025-01-30 23:01,2645 Haste St,-122.2544244,37.8673072
25-00276,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-01-31 6:53,600 Red Oak Av,-122.272863,37.8708393
25-00278,Lost Prop.: Lost Property,2025-01-31 7:15,Memorial Stadium,-122.25073605072416,37.8709949
25-00279,OA-DV: Outside Assist - Domestic Violence OA-BPD: Outside Assist - BPD OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault,2025-01-31 9:30,2600 Block of Haste St,-122.272863,37.8708393
25-00277,INFO: Information Only Report,2025-01-31 10:37,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-00335,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2025-01-31 12:00,Cory Hall,-122.2579707,37.8752985
25-00308,INFO: Information Only Report,2025-01-31 13:33,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
25-00280,INFO: Information Only Report,2025-01-31 15:15,786 Red Oak Av,-122.272863,37.8708393
25-00291,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-01-31 17:33,2495 Bancroft Wy,-122.2598545,37.869332
25-00281,Caslty-Drug Inv: Injury/Illness - Drug Related,2025-01-31 19:09,2650 Durant Av,-122.2552301968402,37.86782
25-00352,INFO: Information Only Report,2025-01-31 20:45,2465 Bancroft Wy,-122.2606942,37.8687031
25-00282,626: Exclusion Order Issued,2025-01-31 21:51,1051 Monroe St,-122.272863,37.8708393
25-00283,"OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appe On Felony Charge; Felony",2025-01-31 22:31,2301 Bancroft Wy,-122.260816,37.868605
25-00294,261(A)(2): PC; Rape By Force/Fear/Etc; Felony,2025-02-01 0:30,2200 Block of Piedmont Av,-122.272863,37.8708393
25-00284,OA-NON-CRIMINAL: Outside Assist - Non-Criminal Caslty-Alcohol Inv: Injury/Illness - Alc Related,2025-02-01 1:17,2650 Haste St,-122.2560025249778,37.86647419644383
25-00285,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-02-01 2:17,2650 Haste St,-122.2560025249778,37.86647419644383
25-00292,INFO: Information Only Report,2025-02-01 4:30,2100 Channing Wy,-122.267354,37.86574
25-00310,484(A): PC; Petty Theft; Misdemeanor,2025-02-01 5:00,Valley Life Science Building,-122.262078,37.871144
25-00286,626: Exclusion Order Issued,2025-02-01 8:08,Lower Sproul Garage,-122.2606309,37.8688322
25-00287,Caslty: Injury/Illness,2025-02-01 8:21,Lower Sproul Garage,-122.2606309,37.8688322
25-00288,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2025-02-01 9:00,2650 Durant Av,-122.2552301968402,37.86782
25-00289,Caslty: Injury/Illness,2025-02-01 9:53,1950 Oxford St,-122.26642930385086,37.87369003850856
25-00646,Lost Prop.: Lost Property,2025-02-01 12:00,Stanley Hall,-122.25608574376449,37.87396185
25-00742,INFO: Information Only Report,2025-02-01 12:00,2539 Telegraph Av,-122.25843025806452,37.86458938709678
25-00293,Caslty: Injury/Illness,2025-02-01 15:00,Witter Field,-122.249073,37.871156
25-00298,Lost Prop.: Lost Property,2025-02-01 18:10,Wheeler Hall,-122.25917403060896,37.87132175
25-00295,Caslty: Injury/Illness,2025-02-01 19:49,2700 Hearst Av,-122.25551,37.875524
25-00297,22651(o)(1): VC; Stored Vehicle-Registration Expired Over 6 Months; Infraction 21657: VC; Wrong Way Driver; Infraction,2025-02-02 2:23,Durant Av,-122.2636587081442,37.86721299757068
25-00387,594(A)(2): PC; Vandalism:damage Property; Misdemeanor 602(E): PC; Trespass:soil Removal From P Property; Misdemeanor,2025-02-02 6:00,UVA Ballfields,-122.272863,37.8708393
25-00299,INFO: Information Only Report,2025-02-02 12:21,1076 Grizzly Peak Bl,-122.257539,37.892446
25-00301,Caslty: Injury/Illness,2025-02-02 14:54,2650 Durant Av,-122.2552301968402,37.86782
25-00302,WELFARE: Welfare Check,2025-02-02 15:51,2150 Kittredge St,-122.26683332496984,37.86837035
25-00304,626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor,2025-02-02 17:03,Lower Sproul Garage,-122.2606309,37.8688322
25-00303,4463 (A): VC; Forge/Alter Vehicle Registration/Etc; Felony 626: Exclusion Order Issued SUPP: Supplemental Reports,2025-02-02 17:06,GPB Garage,-122.252685,37.872386
25-00305,OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault *Fondling,2025-02-02 21:25,2200 Block of Bancroft Wy,-122.272863,37.8708393
25-00306,"978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor 11350(A): HS; Possess Narcotic Controlle Substance; Misdemeanor 626.10(B): PC; Poss Wpn Univ Not F/Arm; Felony 11377(A): HS; Possess Controlled Substan Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor OUT WRTM: Other Agency Warrant, Misd 626: Exclusion Order Issued",2025-02-03 0:52,2301 Bancroft Wy,-122.260816,37.868605
25-00307,"*10851(A): VC, Take Vehicle W/O Owner's Consent/ Vehicle Theft; Felony",2025-02-03 10:35,Unknown Physics Building,-122.272863,37.8708393
25-00309,484(A): PC; Petty Theft; Misdemeanor *Burglary,2025-02-03 11:00,01302025 0000 McCone Hall,-122.259911,37.874157
25-00312,Caslty: Injury/Illness,2025-02-03 12:11,7 Gauss Wy,-122.2446195,37.880597
25-00313,Caslty: Injury/Illness,2025-02-03 12:32,1110 Jackson St,-122.272863,37.8708393
25-00314,OA-BPD: Outside Assist - BPD *Assault,2025-02-03 17:24,02022025 Unknown 2316 Haste St,-122.262405,37.8655411
25-00317,626: Exclusion Order Issued 647(E): PC; Disorderly Conduct:lodge Wit Owners Consent; Misdemeanor,2025-02-03 22:30,Social Sciences Building,-122.2579343322098,37.87010825
25-00494,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-02-04 0:30,2400 Durant Av,-122.260114,37.86724
25-00318,SUPP: Supplemental Reports 166(A)(1): PC; Contempt Of Court:disorderly/Etc Behavior; Misdemean 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony,2025-02-04 9:36,2626 Bancroft Wy,-122.25623005211682,37.86902156178104
25-00319,415(2): PC; Disturb By Loud/Unreasonable Noise; Misdemeanor,2025-02-04 11:49,Dwinelle Hall,-122.2607432628604,37.8707285
25-00338,INFO: Information Only Report Lost Prop.: Lost Property,2025-02-04 14:00,Evans Hall,-122.25768131042068,37.8736211
25-00321,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-02-04 14:15,2607 Hearst Av,-122.2581442914118,37.87544402301663
25-00320,INFO: Information Only Report,2025-02-04 14:51,02042025 1430 2535 Channing Wy,-122.25739897674418,37.86719990697674
25-00322,484(A): PC; Petty Theft; Misdemeanor,2025-02-04 15:44,Golden Bear Cafe,-122.259703,37.869831
25-00323,Caslty: Injury/Illness,2025-02-04 16:15,Wheeler Hall,-122.25917403060896,37.87132175
25-00324,484(A): PC; Petty Theft; Misdemeanor,2025-02-04 21:15,02042025 2014 2301 Bancroft Wy,-122.25593425935196,37.86865795
25-00325,626: Exclusion Order Issued,2025-02-04 22:12,Doe Library,-122.259498421875,37.87219215
25-00326,Caslty: Injury/Illness,2025-02-05 0:25,2400 Durant Av,-122.260114,37.86724
25-00327,Caslty: Injury/Illness,2025-02-05 3:28,Sproul Hall,-122.25877388866844,37.8696038
25-00334,518(A): PC; Extortion; Felony,2025-02-05 6:26,Valley Life Science Building,-122.262078,37.871144
