Case #,Crime,Occurred (Averaged),Location,lon,lat
22-00874,Caslty: Injury/Illness,2022-04-24 23:35,2400 Durant Av,-122.260114,37.86724
22-00875,Caslty: Injury/Illness,2022-04-25 02:31,2401 Durant Av,-122.26110790700152,37.868028499999994
22-00876,Caslty: Injury/Illness,2022-04-25 05:20,945 Ohlone Av,-122.272863,37.8708393
22-00877,FIRE: Fire,2022-04-25 05:44,Peoples Park Peoples Park,-122.257299,37.865746
22-00878,415: PC; Disturb The Peace,2022-04-25 07:05,2495 Bancroft Wy,-122.2598545,37.869332
22-00879,459: PC; Burglary: Second Degree 594 (B)(1): PC; Vandalism ($400 Or More),2022-04-25 09:18,Peoples Park Peoples Park,-122.257299,37.865746
22-00880,22669 (a): VC; Stored-Removal of Abandoned Vehicle,2022-04-25 07:42,Lower Fire Tr Lower Fire Trail,-122.272863,37.8708393
22-00881,Found Prop.: Found Property,2022-04-25 10:35,Sproul Hall,-122.25877388866843,37.8696038
22-00882,459V: PC; Burglary Vehicle,2022-04-24 22:40,Memorial Stadium Parking,-122.251824,37.870789
22-00883,INFO: Information Only Report,2022-04-25 11:17,Sproul Hall,-122.25877388866843,37.8696038
22-00884,PRODAM: Property Damage,2022-04-24 10:00,2650 Haste St,-122.25600252497779,37.866474196443825
22-00885,484 (A): PC; Theft,2022-04-25 12:04,Birge Hall,-122.25725158769572,37.8722111
22-00887,484 (A): PC; Theft,2022-04-25 08:25,415 Kula Gulf Wy,-122.3035174,37.8845285
22-00889,484 (A): PC; Theft,2022-04-25 06:37,,,
22-00890,484 (A): PC; Theft,2022-04-25 19:09,,,
22-00891,"SUPP: Supplemental Reports 594 (A)(1): PC; Maliciously Deface W/Paint/Etc OUT WRTF: Other Agency Warrant, Fel PC; Battery",2022-04-25 19:24,,,
22-00886,- Indecent Exposure - Disturbing the Peace by CSA Date Reported to UCPD Date 4/25/2022 4/19/2022 4/25/2022 4/22/2022 Reports added manually,2022-04-25 18:12,,,
22-00892,FIRE: Fire,2022-04-26 08:34,Peoples Park Peoples Park,-122.257299,37.865746
22-00893,FIRE: Fire,2022-04-26 09:13,Peoples Park Peoples Park,-122.257299,37.865746
22-00894,166 (A)(4): PC; Contempt of Court:disobey Court Order/Etc 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime] 11364 (A): HS; Possess Unlawful Paraphernalia (Renumbered) Scanned: Add Scanned Documents to Report,2022-04-26 09:40,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
22-00895,459.5 (A): PC; Burglary: Retail Merchandise Less Than $950,2022-04-26 08:58,2495 Bancroft Wy,-122.2598545,37.869332
22-00896,594: PC; Malicious Mischief/Vandalism,2022-04-26 01:30,2521 Channing Wy,-122.25743462790697,37.867195511627905
22-00897,Caslty: Injury/Illness,2022-04-18 15:00,ACSO Range Building,-122.272863,37.8708393
22-00898,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report - Disturbing the Peace,2022-04-26 09:42,Hildebrand Hall,-122.25574850455493,37.872667
22-00899,FIRE: Fire,2022-04-27 01:26,,,
22-00900,FIRE: Fire,2022-04-27 01:55,,,
22-00901,Lost Prop.: Lost Property,2022-04-18 03:42,,,
22-00902,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-04-27 10:54,,,
22-00903,459V: PC; Burglary Vehicle,2022-04-23 19:50,,,
22-00904,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report - Indecent Exposure - Disturbing the Peace by CSA Date Reported to UCPD Date Occurred 4/27/2022 Beginning Daily Crime 4/27/2022 January 2022 Reports added manually,2022-04-27 18:48,,,
22-00905,WELFARE: Welfare Check,2022-04-28 08:43,Haas Pavilion Haas Pavilion,-122.26220609544905,37.86939045
22-00906,484 (A): PC; Theft Scanned: Add Scanned Documents to Report,2022-04-25 14:30,Genetics  Plant Biology Building GPB,-122.272863,37.8708393
22-00907,10852: VC; Tamper With Vehicle Scanned: Add Scanned Documents to Report,2022-04-28 11:55,Sather Tower Sather Tower,-122.2578158,37.8720577
22-00908,518: PC; Extortion 664: PC; Attempt Crime [state Specific Crime],2022-04-28 12:00,2650 Haste St,-122.25600252497779,37.866474196443825
22-00910,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2022-04-28 14:50,Wickson Rd,-122.26319845380283,37.87252368580313
22-00912,484 (A): PC; Theft 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2022-04-28 16:55,Golden Bear Cafe Golden Bear Cafe,-122.259703,37.869831
22-00913,Caslty: Injury/Illness,2022-04-28 18:21,Spieker Plaza Spieker Plaza,-122.26162743874893,37.869232972407
22-00914,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-04-28 17:00,1125 Jackson St,-122.272863,37.8708393
22-00915,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2022-04-28 23:03,2650 Durant Av,-122.25523019684019,37.867819999999995
22-00909,PC; Burglary Vehicle,2022-04-25 01:25,303 Derby Ave,-122.272863,37.8708393
22-00911,- Lodging - Disturbing the Peace Q - Trespass-Public Bldg After Hours - Disturbing the Peace,2022-04-28 14:24,Lower Sproul Garage Golden Bear Cafe Wheeler Hall,-122.272863,37.8708393
22-00916,484 G: PC; Theft By Use of Access Card Information Scanned: Add Scanned Documents to Report,2022-04-21 00:00,Starr East Asian Library East Asian Library,-122.26034140347176,37.873533949999995
22-00917,DEMO: Demonstration,2022-04-29 15:00,Sather Gate Sather Gate,-122.259509,37.8702403
22-00918,242: PC; Battery (M),2022-04-29 09:15,Sather Gate Sather Gate,-122.259509,37.8702403
22-00919,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2022-04-29 02:00,Weill Hall,-122.26323831340245,37.8713331
22-00920,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-04-26 19:45,Chou Hall,-122.2543175695445,37.8723524
22-00921,242: PC; Battery (M),2022-04-29 12:44,Sather Gate Sather Gate,-122.259509,37.8702403
22-00922,MP: Missing Person - Indecent Exposure - Disturbing the Peace - Petty Theft,2022-04-29 16:36,2121 Berkeley Wy,-122.2683576,37.8737831
22-00923,* 314 - Indecent Exposure,2022-04-30 00:50,2315 Durant Av,-122.26228388526793,37.867683400000004
22-00924,RULES: Rules Violation,2022-04-30 01:36,555 Ohlone Av,-122.272863,37.8708393
22-00926,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2022-04-30 12:58,Lower Sproul Plaza Lower Sproul Plaza,-122.2606309,37.8688322
22-00927,594: PC; Malicious Mischief/Vandalism,2022-04-30 16:03,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
22-00928,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2022-04-30 19:27,2503 Haste St,-122.2585225860627,37.866127513824125
22-00929,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2022-04-30 16:49,Chou Hall,-122.2543175695445,37.8723524
22-00930,459V: PC; Burglary Vehicle Scanned: Add Scanned Documents to Report - Disturbing the Peace M - Trspss-Real Prop/Struct W/O Owner Cnsn,2022-04-30 17:22,2645 Haste St,-122.2544244,37.8673072
22-01606,5201 (A): VC; License Plate Position Violation; Infraction,2022-08-01 02:27,Adeline St,-122.268448642717,37.85695208890569
22-01607,594: PC; Malicious Mischief/Vandalism; Misdemeanor,2022-07-27 22:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
22-01608,459: PC; Burglary: First Degree; Felony,2022-07-28 11:00,Latimer Hall,-122.255914566482,37.87310845
22-01610,Civil: Civil Information Report,2022-08-01 15:54,Peoples Park Peoples Park,-122.257299,37.865746
22-01611,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-08-01 17:34,Morrison Hall,-122.25646922657933,37.870844250000005
22-01612,Caslty: Injury/Illness,2022-08-02 02:12,2503 Haste St,-122.2585225860627,37.866127513824125
22-01613,Caslty: Injury/Illness,2022-08-02 03:33,2547 Channing Wy,-122.25736841860466,37.867203674418604
22-01614,5150: WI; 72 Hour Mental Health Hold;,2022-08-02 11:51,Dwinelle Hall,-122.2607432628604,37.8707285
22-01615,TC-Injury: Traffic Collision Injury INFO: Information Only Report,2022-08-02 12:12,Fulton St,-122.265947,37.86842
22-01616,261 (1): PC; Rape:victim Incapable of Giving Consent (Amended); Felony 243.4: PC; Sexual Battery; Misdemeanor,2022-04-23 18:00,2650 Haste St,-122.25600252497779,37.866474196443825
22-01617,FIRE: Fire,2022-08-02 14:32,2001 Gayley Rd,-122.25611709380318,37.87475781058154
22-01618,484 (A): PC; Petty Theft; Misdemeanor,2022-08-02 10:23,2111 Bancroft Wy,-122.2668545,37.8678074
22-01619,242: PC; Battery (M); Misdemeanor,2022-08-02 17:08,Lower Sproul Plaza Lower Sproul Plaza,-122.2606309,37.8688322
22-01620,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-08-02 21:00,Physics Building Physics Building,-122.272863,37.8708393
22-01621,626: Exclusion Order Issued,2022-08-02 22:13,1123 Jackson St,-122.272863,37.8708393
22-01622,MISC: Miscellaneous Report,2022-08-02 22:55,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
22-01622,INFO: Information Only Report,2022-08-02 22:55,Peoples Park Peoples Park,-122.257299,37.865746
22-01623,INFO: Information Only Report,2022-08-03 00:02,Peoples Park Peoples Park,-122.257299,37.865746
22-01624,MISC: Miscellaneous Report,2022-08-03 00:03,Peoples Park Peoples Park,-122.257299,37.865746
22-01625,MISC: Miscellaneous Report,2022-08-03 00:04,Peoples Park Peoples Park,-122.257299,37.865746
22-01626,MISC: Miscellaneous Report,2022-08-03 00:18,Peoples Park Peoples Park,-122.257299,37.865746
22-01627,INFO: Information Only Report,2022-08-03 00:19,Peoples Park Peoples Park,-122.257299,37.865746
22-01628,MISC: Miscellaneous Report,2022-08-03 00:22,Peoples Park Peoples Park,-122.257299,37.865746
22-01629,MISC: Miscellaneous Report,2022-08-03 00:23,Dwight Wy,-122.28431535220662,37.86178476620944
22-01630,INFO: Information Only Report,2022-08-03 00:29,Peoples Park Peoples Park,-122.257299,37.865746
22-01631,MISC: Miscellaneous Report,2022-08-03 00:36,Peoples Park Peoples Park,-122.257299,37.865746
22-01632,MISC: Miscellaneous Report,2022-08-03 00:37,2506 Haste St,-122.2580423370917,37.86588295
22-01633,MISC: Miscellaneous Report,2022-08-03 00:33,Haste St,-122.26150095271011,37.86565836122066
22-01634,602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY; Misdemeanor,2022-08-03 02:33,Peoples Park Peoples Park,-122.257299,37.865746
22-01635,242: PC; Battery On Person; Misdemeanor,2022-08-03 02:30,Haste St,-122.26150095271011,37.86565836122066
22-01636,602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY; Misdemeanor 626: Exclusion Order Issued,2022-08-03 06:33,Peoples Park Peoples Park,-122.257299,37.865746
22-01637,602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY; Misdemeanor 626: Exclusion Order Issued,2022-08-03 06:52,Peoples Park Peoples Park,-122.257299,37.865746
22-01638,602 (O)(1): PC; TRESPASS:REFUSE TO LEAVE PROPERTY:PEACE OFFICER REQUEST; Misdemean 626: Exclusion Order Issued,2022-08-03 06:52,Peoples Park Peoples Park,-122.257299,37.865746
22-01639,242: PC; Battery (F); Felony,2022-08-03 04:00,Peoples Park Peoples Park,-122.257299,37.865746
22-01640,"602 (O)(1): PC; TRESPASS:REFUSE TO LEAVE PROPERTY:PEACE OFFICER REQUEST; Misdemean 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc; Misdemeanor",2022-08-03 10:48,Peoples Park Peoples Park,-122.257299,37.865746
22-01641,*602 (O): PC; TRESPASS:REFUSE TO LEAVE PRO.. *148 (A)(1): PC; Resist/Obstruct Police Officer,2022-08-03 10:47,Peoples Park Peoples Park,-122.257299,37.865746
22-01642,"148 (A)(1): PC; Resist/Obstruct Police Officer, Etc; Misdemeanor",2022-08-03 11:43,Peoples Park Peoples Park,-122.257299,37.865746
22-01643,243 (B): PC; Battery On Peace Officer/Fireman (Amended); Misdemeanor 602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY; Misdemeanor,2022-08-03 11:28,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
22-01644,"148 (A)(1): PC; Resist/Obstruct Police Officer, Etc; Misdemeanor",2022-08-03 11:00,Peoples Park Peoples Park,-122.257299,37.865746
22-01645,Caslty: Injury/Illness,2022-08-03 10:45,Peoples Park Peoples Park,-122.257299,37.865746
22-01646,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony SUPP: Supplemental Reports,2022-08-03 14:33,Dwinelle Hall,-122.2607432628604,37.8707285
22-01647,Caslty: Injury/Illness,2022-08-03 11:30,Peoples Park Peoples Park,-122.257299,37.865746
22-01648,Lost Prop.: Lost Property,2022-08-03 10:14,UNKNOWN Unknown Location,-122.272863,37.8708393
22-01649,602: PC; Trespassing; Misdemeanor,2022-08-03 11:25,Peoples Park Peoples Park,-122.257299,37.865746
22-01650,INFO: Information Only Report,2022-08-03 17:56,Peoples Park Peoples Park,-122.257299,37.865746
22-01651,5150: WI; 72 Hour Mental Health Hold;,2022-08-03 19:19,2606 Benvenue Av,-122.25534038815118,37.86323685
22-01652,602: PC; Trespassing; Misdemeanor,2022-08-04 06:21,Hargrove Music Library Hargrove Music Library,-122.2561330591382,37.870429900000005
22-01653,484 G: PC; Theft By Use of Access Card Information; Misdemeanor,2022-08-04 10:43,2521 Channing Wy,-122.25743462790697,37.867195511627905
22-01654,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2022-04-25 22:30,1122 University Av,-122.2909414,37.8690744
22-01656,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-07-29 18:00,2001 Gayley Rd,-122.25611709380318,37.87475781058154
22-01657,Lost Prop.: Lost Property,2022-07-25 13:00,UNKNOWN Unknown Location,-122.272863,37.8708393
22-01658,Caslty: Injury/Illness,2022-08-04 14:07,Golden Bear Rec Center CKC25,-122.24714916177292,37.8643756
22-01660,"594 (A): PC; Vandalism [$5, 000 Or Over]; Felony",2022-08-04 16:13,Peoples Park Peoples Park,-122.257299,37.865746
22-01661,MISC: Miscellaneous Report,2022-08-03 00:10,Peoples Park Peoples Park,-122.257299,37.865746
22-01662,484 (A): PC; Petty Theft; Misdemeanor,2022-08-04 16:15,335 Ohlone Av,-122.272863,37.8708393
22-01663,415: PC; Disturb The Peace; Misdemeanor,2022-08-04 19:25,2120 Oxford St,-122.26604463157895,37.87033631578947
22-01664,5150: WI; 72 Hour Mental Health Hold; 415: PC; Disturb The Peace; Misdemeanor 484 (A): PC; Petty Theft; Misdemeanor,2022-08-04 20:09,2415 Bowditch St,-122.25621929426624,37.866137951654
22-01665,SUPP: Supplemental Reports 664/487: PC; Attempt Grand Theft; Felony,2022-08-05 01:35,400 Ohlone Av,-122.272863,37.8708393
22-01666,594 (2)(A): PC; Vandalism Damage Less That $400; Misdemeanor,2022-08-05 03:42,Minor Hall,-122.25473783871234,37.8715126
22-01668,Lost Prop.: Lost Property,2022-08-05 14:37,Sproul Hall,-122.25877388866843,37.8696038
22-01669,OA-BPD: Outside Assist - BPD,2022-08-05 07:00,Haste St,-122.26150095271011,37.86565836122066
22-01670,Lost Prop.: Lost Property,2022-08-04 23:00,Sproul Hall,-122.25877388866843,37.8696038
22-01672,Caslty: Injury/Illness,2022-08-03 12:00,Peoples Park Peoples Park,-122.257299,37.865746
22-01673,484 (A): PC; Petty Theft; Misdemeanor,2022-08-05 05:45,555 Ohlone Av,-122.272863,37.8708393
22-01674,HAZMAT: Hazardous Condition,2022-08-05 17:37,Peoples Park Peoples Park,-122.257299,37.865746
22-01676,SUPP: Supplemental Reports 5150: WI; 72 Hour Mental Health Hold;,2022-08-05 20:39,Strawberry Canyon Recreation Area Strawberry Canyon Recreation Area,-122.247685,37.872248
22-01677,5150: WI; 72 Hour Mental Health Hold;,2022-08-05 22:44,Sproul Hall,-122.25877388866843,37.8696038
22-01679,243 (D): PC; Battery W/Serious Bodily Injury; Felony 242: PC; Battery (F); Felony 417: PC; Exhibit Deadly Weapon/Firearm (Amended); Felony,2022-08-05 10:53,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
22-01678,211: PC; Robbery:second Degree; Felony,2022-08-05 23:56,Koshland Hall,-122.26488980375231,37.87392285
22-01680,TC-Non Injury: Traffic Collision Non Injury,2022-08-06 02:14,Bancroft Wy,-122.28565157020569,37.86528873030079
22-01681,Caslty: Injury/Illness,2022-08-06 09:47,Peoples Park Peoples Park,-122.257299,37.865746
22-01682,487 (A): PC; Grand Theft:money/Labor/Property Over $950; Felony,2022-08-04 13:05,2451 Hearst Av,-122.26240549494949,37.874675060606066
22-01683,OA-ARSON: Outside Assist - Arson,2022-08-06 11:13,1046 39th St,-122.272863,37.8708393
22-01684,484 (A): PC; Petty Theft; Misdemeanor,2022-08-06 06:52,405 Red Oak Av,-122.272863,37.8708393
22-01686,Caslty: Injury/Illness,2022-08-06 15:30,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
22-01687,602: PC; Trespassing; Misdemeanor 459: PC; Burglary:first Degree; Felony 496(D): PC; Attempt To Commit 496 Pc:stolen Property; Misdemeanor 459: PC; Burglary:second Degree; Misdemeanor 466: PC; Possess/Etc Burglary Tools; Misdemeanor 602 (M): PC; TRESPASS:OCCUPY PROPERTY WITHOUT CONSENT; Misdemeanor 182: PC; Criminal Conspiracy; Felony 182 (A)(1): PC; Conspiracy:commit Crime; Misdemeanor,2022-08-06 21:48,1301 S 46th St,-122.272863,37.8708393
22-01688,Caslty: Injury/Illness,2022-08-06 23:37,Evans Hall,-122.25768131042068,37.873621099999994
22-01689,WELFARE: Welfare Check,2022-08-07 07:15,1928 Stadium Rim Wy,-122.25321114642718,37.87299524079425
22-01690,664/10851: PC; Attempt to Operate Vehicle W/O Owner's Consent (Amended); Felony,2022-08-03 17:15,Red Oak Av,-122.272863,37.8708393
22-01691,Caslty: Injury/Illness,2022-08-07 12:45,2645 Haste St,-122.2544244,37.8673072
22-01692,INFO: Information Only Report *242: PC; Battery,2022-08-07 15:09,Peoples Park Housing Construction Site,-122.272863,37.8708393
22-01693,HAZMAT: Hazardous Condition,2022-08-07 16:24,Bowditch St,-122.25655077869375,37.86721320422173
22-01694,11359 (B): HS; Possess Marijuana For Sale; 18 and Over; Misdemeanor 11357 (B)(2): HS; Possess Marijuana >285g Age 18 Or Older; Misdemeanor,2022-08-08 01:40,Warring St,-122.25066450399775,37.866927418809745
22-01695,"OUT WRTM: Other Agency Warrant, Misd 11350 (A): HS; Possess Narcotic Controlled Substance; Misdemeanor",2022-08-08 03:01,San Pablo Av,-122.29394243905433,37.87445438787536
22-01696,Lost Prop.: Lost Property,2012-04-20 08:45,2610 Channing Wy,-122.2563729387755,37.867161959183676
22-01697,Caslty: Injury/Illness,2022-08-08 12:03,Peoples Park Housing Construction Site,-122.272863,37.8708393
22-01698,415 (A): PC; Fight/Noise/Offensive Words (Amended); Misdemeanor,2022-08-08 11:30,Peoples Park Housing Construction Site,-122.272863,37.8708393
22-01699,12500 (A): VC; Drive Without Licence; Misdemeanor,2022-08-08 22:26,College Av,-122.25349276258251,37.86138105573935
22-01717,417 (A)(1): PC; Exhibit Deadly Weapon Other Than Firearm; Misdemeanor 10852: VC; Tamper With Vehicle; Misdemeanor SUPP: Supplemental Reports,2022-08-10 00:13,Law Building Lot,-122.253131,37.869752
22-01718,459V: PC; Burglary Vehicle; Felony,2022-08-09 22:44,,,
22-01719,"OUT WRTM: Other Agency Warrant, Misd 11377(A): HS; Possess Controlled Substance; Misdemeanor 11364: HS; Possess Controlled Substance Paraphernalia; Misdemeanor",2022-08-10 07:43,Bauer Wurster Hall,-122.25490130888858,37.87058195
22-01720,OA-THEFT: Outside Assist - Theft,2022-08-06 00:00,San Francisco,-122.297864,37.865832
22-01721,484 (A): PC; Petty Theft; Misdemeanor,2022-07-26 20:00,1301 S 46th St,-122.272863,37.8708393
22-01722,Lost Prop.: Lost Property,2022-07-26 09:40,Evans Hall,-122.25768131042068,37.873621099999994
22-01723,Caslty: Injury/Illness,2022-08-10 13:54,LBNL72 LBNL72,-122.272863,37.8708393
22-01724,211: PC; Robbery:second Degree; Felony SUPP: Supplemental Reports,2022-08-10 12:15,University Village UVA,-122.272863,37.8708393
