Case #,Crime,Occurred (Averaged),Location,lon,lat
23-00690,OA-BPD: Outside Assist - BPD 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-14 18:49,2225 Piedmont Av,-122.25285246973041,37.87090596862667
23-00691,PRODAM: Property Damage,2023-03-15 15:15,LBNL46 LBNL46,-122.272863,37.8708393
23-00692,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-09 13:00,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
23-00693,Caslty: Injury/Illness,2023-03-15 22:01,735 Gooding Wy,-122.272863,37.8708393
23-00694,242: PC; Battery On Person; Misdemeanor 626.10(I): PC; Poss/Bring Less Lethal Wpn/Stun Gun On College/University; Misdeme,2023-03-15 20:05,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00695,INFO: Information Only Report,2023-03-15 22:39,Law Building Law Building Rev 090418,-122.253131,37.869752
23-00696,OA-BPD: Outside Assist - BPD *487: PC; Grand Theft,2023-03-16 01:25,near Hearst and Le Conte,-122.272863,37.8708393
23-00697,PRODAM: Property Damage,2023-03-16 08:33,Stanley Hall,-122.25608574376449,37.87396185
23-00698,646.9(A): PC; Stalking; Misdemeanor INFO: Information Only Report,2023-03-16 12:11,2120 Oxford St,-122.26604463157895,37.87033631578947
23-00699,INFO: Information Only Report,2023-03-16 15:10,UVA,-122.272863,37.8708393
23-00700,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-16 16:29,Golden Bear Cafe Golden Bear Cafe,-122.259703,37.869831
23-00701,Caslty: Injury/Illness,2023-03-16 17:52,Zellerbach Hall,-122.26078800973943,37.8690496
23-00702,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2023-03-16 16:48,Claremont Fire Tr Claremont Fire Trail,-122.272863,37.8708393
23-00703,5150: WI; 72 Hour Mental Health Hold;,2023-03-16 18:07,Zellerbach Hall,-122.26078800973943,37.8690496
23-00704,Civil: Civil Information Report,2023-03-16 21:56,Sproul Hall,-122.25877388866843,37.8696038
23-00705,Caslty: Injury/Illness,2023-03-17 01:48,2650 Durant Av,-122.25523019684019,37.867819999999995
23-00706,Caslty: Injury/Illness,2023-03-17 04:01,735 Gooding Wy,-122.272863,37.8708393
23-00708,"OUT WRTF: Other Agency Warrant, Fel OUT WRTI: Other Agency Warrant, Infraction 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony SUPP: Supplemental Reports 626: Exclusion Order Issued",2023-03-17 13:12,2223 Fulton St,-122.2662765589625,37.86844117115035
23-00709,287(C)(2)(A): PC; Oral Cop:by Use Of Force/Injury; Felony 289(A)(1)(A): PC; Sexual Penetration W/Force/Fear/Etc; Felony 236: PC; False Imprisonment W/Violence/Etc; Felony 243.4(A): PC; Sexual Batt By Restraint; Felony SUPP: Supplemental Reports,2023-03-14 11:30,2400 block Durant Av,-122.260114,37.86724
23-00710,626: Exclusion Order Issued 242: PC; Battery On Person; Misdemeanor,2023-03-17 14:51,Moffitt Library Moffitt Library,-122.2598416,37.873349
23-00711,WELFARE: Welfare Check,2023-03-17 14:26,3800 San Pablo Av,-122.29347345,37.873
23-00712,484(A): PC; Petty Theft; Misdemeanor,2023-03-17 14:30,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00713,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-17 16:48,Moffitt Library Moffitt Library,-122.2598416,37.873349
23-00714,484(A): PC; Petty Theft; Misdemeanor,2023-03-17 09:30,335 Ohlone Av,-122.272863,37.8708393
23-00715,INFO: Information Only Report,2023-03-17 13:27,Law Building Law Building,-122.25346010910064,37.8699502
23-00716,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-07 09:17,335 Ohlone Av,-122.272863,37.8708393
23-00717,626: Exclusion Order Issued 415(3): PC; Offensive Words In Public Place; Misdemeanor,2023-03-17 21:44,2495 Bancroft Wy,-122.2598545,37.869332
23-00718,148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde 626: Exclusion Order Issued,2023-03-17 21:11,900 Buchanan St,-122.272863,37.8708393
23-00719,INFO: Information Only Report,2023-03-17 23:54,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00720,Caslty: Injury/Illness,2023-03-18 00:57,2650 Haste St,-122.25600252497779,37.866474196443825
23-00721,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-18 08:18,2643 Bancroft Wy,-122.25587444443686,37.86906808753832
23-00722,22651(n): VC; Posted Tow Away Zone; Infraction,2023-03-18 07:59,Foothill Lot,-122.25298596214569,37.8741938
23-00723,Caslty: Injury/Illness,2023-03-18 09:44,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00724,Caslty: Injury/Illness,2023-03-18 12:14,Foothill Lot,-122.25298596214569,37.8741938
23-00725,OA-BPD: Outside Assist - BPD OA-BATTERY: Outside Assist - Battery,2023-03-17 23:00,2422 Prospect St,-122.25010650561151,37.867296499999995
23-00726,484(A): PC; Petty Theft; Misdemeanor,2023-03-18 04:50,670 Kula Gulf Wy,-122.303732,37.8838124
23-00727,OA-OTHER CRIME: Outside Assist - Other Crime *Aggravated Assault,2023-03-18 22:01,Derby St,-122.2748254031578,37.85939595039695
23-00729,Caslty: Injury/Illness,2023-03-19 00:43,2601 Warring St,-122.250147,37.864041
23-00730,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2023-03-19 02:47,2650 Haste St,-122.25600252497779,37.866474196443825
23-00731,Caslty: Injury/Illness,2023-03-19 03:20,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00732,459: PC; Burglary:second Degree; Misdemeanor,2023-03-17 19:31,Witter Field Lot,-122.249073,37.871156
23-00733,11377(A): HS; Possess Controlled Substance; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2023-03-19 10:03,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
23-00734,Caslty: Injury/Illness,2023-03-19 11:44,2424 Haste St,-122.25966220370195,37.86568885
23-00735,Caslty: Injury/Illness,2023-03-19 18:06,2415 Bowditch St,-122.25621929426624,37.866137951654
23-00736,22669 (a): VC; Stored-Removal of Abandoned Vehicle; Infraction,2023-03-16 16:18,2650 Durant Av,-122.25523019684019,37.867819999999995
23-00737,11377(A): HS; Possess Controlled Substance; Misdemeanor 647(F): PC; Disorderly Conduct:under Influence Of Drug; Misdemeanor 626: Exclusion Order Issued,2023-03-20 08:20,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
23-00738,530: PC; Personate To Get Money/Property [over $400]; Felony,2023-03-20 09:41,Sproul Hall,-122.25877388866843,37.8696038
23-00740,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-13 16:22,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00741,MP: Missing Person SUPP: Supplemental Reports,2023-03-19 16:30,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
23-00742,Civil: Civil Information Report,2023-03-02 08:13,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00744,STO-22651 (m): VC; Posted No Parking/Interfere With Special Permit; Infraction,2023-03-20 11:04,Bowles Lot,-122.25350311649362,37.87334125
23-00745,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-17 17:00,Hildebrand Hall,-122.25574850455493,37.872667
23-00746,594(B)(2)(A): PC; Vandalism Less Than $400; Misdemeanor,2023-03-20 16:01,Dwinelle Hall,-122.2607432628604,37.8707285
23-00747,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-19 16:00,Cheit Hall,-122.25431333014383,37.87184365
23-00748,Found Prop.: Found Property,2023-03-20 17:08,2495 Bancroft Wy,-122.2598545,37.869332
23-00749,602(O): PC; Trespass:refuse To Leave Property; Misdemeanor 626: Exclusion Order Issued SUPP: Supplemental Reports 626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor,2023-03-20 20:21,2495 Bancroft Wy,-122.2598545,37.869332
23-00750,OA-ROBBERY: Outside Assist - Robbery,2023-03-20 21:56,Haste St,-122.26150095271011,37.86565836122066
23-00751,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-20 23:35,Moffitt Library Moffitt Library,-122.2598416,37.873349
23-00753,Found Prop.: Found Property,1996-03-20 11:55,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
23-00757,INFO: Information Only Report,2023-03-20 17:06,2495 Bancroft Wy,-122.2598545,37.869332
23-00754,PRODAM: Property Damage,2023-03-21 05:35,Davis Hall,-122.25827894836976,37.87452305
23-00755,415.5(A)(2): PC; Loud/Unreasonable Noise Within University/Etc; Misdemeanor 626: Exclusion Order Issued 626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor,2023-03-21 08:33,2495 Bancroft Wy,-122.2598545,37.869332
23-00756,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-17 16:58,2520 Channing Wy,-122.25740262790698,37.867032511627905
23-00758,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2023-03-21 01:30,Stephens Hall,-122.25769072017832,37.87133
23-00759,PRODAM: Property Damage,2023-03-21 14:34,2601 Warring St,-122.250147,37.864041
23-00761,SUPP: Supplemental Reports Deceased: Deceased Person,2023-03-21 15:33,Peoples Park Housing Construction Site,-122.272863,37.8708393
23-00762,Caslty: Injury/Illness,2023-03-21 15:21,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
23-00763,PRODAM: Property Damage,2023-03-21 14:15,Law Building Lot,-122.253131,37.869752
23-00764,INFO: Information Only Report,2023-03-21 16:22,2650 Haste St,-122.25600252497779,37.866474196443825
23-00766,476: PC; Make/Pass/Etc Ficticious Check With Intent To Defraud; Felony,2023-03-20 14:30,1608 Fourth St,-122.30222713682431,37.873165799999995
23-00767,Found Prop.: Found Property,2023-03-21 15:32,Sproul Hall,-122.25877388866843,37.8696038
23-00768,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-18 00:00,2650 Durant Av,-122.25523019684019,37.867819999999995
23-00769,PRODAM: Property Damage,2023-03-21 18:45,2601 Warring St,-122.250147,37.864041
23-00770,PRODAM: Property Damage,2023-03-21 22:20,3200 Regatta Bl E Regatta Building,-122.272863,37.8708393
23-00771,Caslty: Injury/Illness,2023-03-22 09:17,Anthropology  Art Practice Building Anthropology,-122.25521364874075,37.8698277
23-00772,INFO: Information Only Report,2023-03-22 09:51,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
23-00773,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-21 13:22,BancroftFulton East Parking Lot,-122.272863,37.8708393
23-00774,UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd,2023-03-22 11:37,2495 Bancroft Wy,-122.2598545,37.869332
23-00775,Caslty: Injury/Illness,2023-03-22 11:00,Law Building Law Building,-122.25346010910064,37.8699502
23-00777,10852: VC; Tamper With Vehicle; Misdemeanor 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-22 01:37,3800 San Pablo Av,-122.29347345,37.873
23-00778,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2023-03-22 17:57,University Village UVA,-122.272863,37.8708393
23-00779,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-22 12:37,Witter Field Lot,-122.249073,37.871156
23-00781,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-21 15:54,Cheit Hall,-122.25431333014383,37.87184365
23-00782,484(A): PC; Petty Theft; Misdemeanor,2023-03-22 18:15,Dwinelle Hall,-122.2607432628604,37.8707285
23-00783,647(J)(1): PC; Peek Bedroom/Etc Inv Priv; Misdemeanor,2023-03-22 20:45,Doe Library Doe Library Rev 090418,-122.259624,37.872531
23-00784,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-22 18:30,1898 Le Roy Av,-122.258485,37.875445
23-00785,Caslty: Injury/Illness,2023-03-22 23:21,2650 Haste St,-122.25600252497779,37.866474196443825
23-00786,WELFARE: Welfare Check,2023-03-23 05:31,North Gate North Gate,,
23-00787,485: PC; Appropriate Lost Property; Felony,2023-03-21 17:52,2650 Haste St,-122.25600252497779,37.866474196443825
23-00788,242: PC; Battery On Person; Misdemeanor,2023-03-23 14:21,2495 Bancroft Wy,-122.2598545,37.869332
23-00789,Lost Prop.: Lost Property,2023-03-23 18:01,Minor Hall,-122.25473783871234,37.8715126
23-00790,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-23 14:50,2220 Piedmont Av,-122.25286288751197,37.87097791199431
23-00791,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-23 18:22,Evans Hall,-122.25768131042068,37.873621099999994
23-00792,INFO: Information Only Report,2023-03-23 23:14,Stephens Hall,-122.25769072017832,37.87133
23-00793,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-23 22:37,Evans Hall,-122.25768131042068,37.873621099999994
23-00794,FIRE: Fire,2023-03-24 09:11,2400 Durant Av,-122.260114,37.86724
23-00796,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-12-27 06:10,2701 Hearst Av,-122.256722,37.875615
23-00797,594(A)(1): PC; Vandalism:deface Property; Felony,2023-03-24 09:00,GPB Garage GPB Garage,-122.272863,37.8708393
23-00798,487(C): PC; Grand Theft From Person; Misdemeanor,2023-03-24 15:41,Upper Sproul Plaza Upper Sproul Plaza,-122.25940006990031,37.8695157
23-00799,Lost Prop.: Lost Property,2023-03-14 09:30,Campus Unspecified Campus Location Campus Unspecified,-122.288608,37.868541
23-00800,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-24 17:22,Moffitt Library Moffitt Library Rev 090418,-122.260681,37.872367
23-00801,Caslty: Injury/Illness,2023-03-25 02:00,2650 Haste St,-122.25600252497779,37.866474196443825
23-00802,460(B): PC; Burglary:second Degree; Felony,2023-03-22 23:00,1301 S 46th St,-122.272863,37.8708393
23-00803,460(B): PC; Burglary:second Degree; Felony SUPP: Supplemental Reports,2023-03-25 01:15,RFS 275,-122.272863,37.8708393
23-00804,INFO: Information Only Report,2023-03-25 14:05,Lower Fire Tr Lower Fire Trail,-122.272863,37.8708393
23-00805,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2023-03-25 15:27,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
23-00806,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2023-03-25 16:12,2200 Bancroft Wy,-122.26563645726156,37.8673933
23-00807,Caslty: Injury/Illness,2023-03-25 17:41,Upper Sproul Plaza Upper Sproul Plaza,-122.25940006990031,37.8695157
23-00808,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-07 20:30,2645 Haste St,-122.2544244,37.8673072
23-00809,OA-ROBBERY: Outside Assist - Robbery 211: PC; Robbery:second Degree; Felony,2023-03-25 19:05,2424 Haste St,-122.25966220370195,37.86568885
23-00810,Caslty: Injury/Illness,2023-03-25 22:40,2520 Channing Wy,-122.25740262790698,37.867032511627905
23-00811,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-25 19:15,Mulford Hall,-122.26429165961542,37.872687049999996
23-00812,459: PC; Burglary:second Degree; Misdemeanor,2023-03-26 07:42,1301 S 46th St,-122.272863,37.8708393
23-00813,"242: PC; Battery On Person; Misdemeanor 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor OUT WRTM: Other Agency Warrant, Misd 626: Exclusion Order Issued",2023-03-26 15:41,2495 Bancroft Wy,-122.2598545,37.869332
23-00814,207(A): PC; Kidnapping; Felony,2023-03-26 19:23,435 Gooding Wy,-122.272863,37.8708393
23-00815,286(F)(1): PC; Sodomy:victim Unconscious/Asleep; Felony,2023-03-26 02:45,2400 Durant Av,-122.260114,37.86724
23-00824,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-23 16:00,2301 Bancroft Wy,-122.260816,37.868605
23-00816,INFO: Information Only Report,2023-03-27 04:24,1301 S 46th St,-122.272863,37.8708393
23-00818,INFO: Information Only Report,2023-03-27 06:29,Nevada,-122.272863,37.8708393
23-00819,653M(A): PC; Annoying Telephone Call:obscene/Threatening; Misdemeanor,2022-05-14 10:16,Sproul Hall,-122.25877388866843,37.8696038
23-00821,484(A): PC; Petty Theft; Misdemeanor,2023-03-25 14:00,1301 S 46th St,-122.272863,37.8708393
23-00822,Lost Prop.: Lost Property,2023-03-27 09:51,Strawberry Canyon Center Strawberry Canyon Landscape Services,-122.272863,37.8708393
23-00823,INFO: Information Only Report,2023-03-27 08:59,2220 Piedmont Av,-122.25286288751197,37.87097791199431
23-00825,OA-ASSAULT: Outside Assist - Assault,2023-03-15 21:17,Piedmont Av,-122.25255791992419,37.87070609791057
23-00826,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-27 04:22,2650 Haste St,-122.25600252497779,37.866474196443825
23-00827,530: PC; Personate To Get Money/Property; Misdemeanor,2023-03-27 15:03,1610 Arapahoe Cir,-122.272863,37.8708393
23-00828,1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor,2023-03-27 15:57,2495 Bancroft Wy,-122.2598545,37.869332
23-00829,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-27 13:45,Haas Pavilion Haas Pavilion Rev 090418,-122.26220609544905,37.86939045
23-00830,Caslty: Injury/Illness,2023-03-28 11:30,Lower Sproul Plaza Lower Sproul Plaza,-122.2606309,37.8688322
23-00831,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-26 20:03,735  West End Wy,-122.272863,37.8708393
23-00832,Caslty: Injury/Illness,2023-03-28 12:58,2415 Bowditch St,-122.25621929426624,37.866137951654
23-00833,"OUT WRTM: Other Agency Warrant, Misd 11377(A): HS; Possess Controlled Substance; Misdemeanor 148.9(A): PC; Give False Id To Po; Misdemeanor",2023-03-28 20:40,2520 Channing Wy,-122.25740262790698,37.867032511627905
23-00843,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-28 02:00,2121 Berkeley Wy,-122.2683576,37.8737831
23-00834,FIRE: Fire,2023-03-29 20:27,Peoples Park Housing Construction Site,-122.272863,37.8708393
23-00835,5150: WI; 72 Hour Mental Health Hold;,2023-03-29 20:52,Sproul Hall,-122.25877388866843,37.8696038
23-00836,FIRE: Fire,2023-03-30 07:04,University Village UVA,-122.272863,37.8708393
23-00837,626: Exclusion Order Issued,2023-03-29 21:15,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
23-00838,INFO: Information Only Report,2023-03-30 12:43,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
23-00839,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2023-03-30 13:38,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
23-00840,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 594(A)(1): PC; Vandalism:deface Property; Felony,2023-03-30 02:00,2850 Telegraph Av,-122.2599084,37.8580359
23-00841,484(A): PC; Theft Of Personal Property; Misdemeanor,2022-02-20 19:30,Zellerbach Hall,-122.26078800973943,37.8690496
23-00842,OA-OTHER CRIME: Outside Assist - Other Crime,2015-07-02 12:00,UVA,-122.272863,37.8708393
23-00844,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2023-03-30 18:46,Gill Tract Gill Tract,-122.272863,37.8708393
23-00845,Caslty: Injury/Illness,2023-03-30 22:07,515 West End Wy,-122.272863,37.8708393
23-00846,626: Exclusion Order Issued,2023-03-31 01:05,2121 Berkeley Wy,-122.2683576,37.8737831
23-00847,Caslty: Injury/Illness,2023-03-31 01:54,2700 Hearst Av,-122.25551,37.875524
23-00848,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-31 08:20,Haas Pavilion Haas Pavilion,-122.26220609544905,37.86939045
23-00849,PRODAM: Property Damage,2023-03-30 18:00,Faculty Club Faculty Club,-122.25582915900995,37.87183885
23-00850,273.5(A): PC; Inflict Corporal Injury On Spouse/Cohabitant/Datng Relatnshp; Misd,2023-03-30 22:15,800 block Kinkead Wy,-122.272863,37.8708393
23-00851,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-31 16:35,2301 Bancroft Wy,-122.260816,37.868605
