Case #,Crime,Occurred (Averaged),Location,lon,lat
21-01078,374.3 (A): PC; Dump Waste On Public/Private Road/Property:commercial Amount (Bl,2021-08-04 07:15,2400 Durant Av,-122.260114,37.86724
21-01080,Caslty: Injury/Illness,2021-08-13 20:25,2001 Gayley Rd,-122.25611709380318,37.87475781058154
21-01081,RULES: Rules Violation,2021-08-14 00:06,2415 Dwight Wy,-122.26055853746672,37.8653537
21-01082,484 (A): PC; Theft,2021-08-14 12:05,UCPD UCPD,-122.272863,37.8708393
21-01083,594: PC; Malicious Mischief/Vandalism,2021-08-14 12:41,2175 Gayley Rd,-122.25611709380318,37.87475781058154
21-01085,5150: WI; 72 Hour Mental Health Hold 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime] 314.1: PC; Indecent Exposure W/Prior Scanned: Add Scanned Documents to Report,2021-08-15 01:50,Underhill Parking Structure Underhill Parking Structure,-122.272863,37.8708393
21-01086,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-08-15 02:09,Eshleman Hall,-122.26038899477012,37.8687633
21-01087,273.5 (A): PC; Inflict Corporal Injury On Spouse/Cohabitant,2021-08-09 12:00,600 block West End Wy,-122.272863,37.8708393
21-01088,PRODAM: Property Damage,2021-08-15 15:21,1301 S 46th St,-122.272863,37.8708393
21-01089,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-08-15 15:47,UCPD UCPD,-122.272863,37.8708393
21-01090,Caslty: Injury/Illness,2021-08-15 20:35,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
21-01091,594 (A)(2): PC; Vandalism: Damage Property,2021-08-15 23:02,1125 Jackson St,-122.272863,37.8708393
21-01094,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-08-15 21:00,555 Ohlone Av,-122.272863,37.8708393
21-01095,Lost Prop.: Lost Property,2021-08-11 12:00,Stanley Hall,-122.25608574376449,37.87396185
21-01096,10852: VC; Tamper With Vehicle SUPP: Supplemental Reports,2021-08-15 17:00,Epworth Lot,-122.272863,37.8708393
21-01097,602 (M): PC; Trespass:drive On Private Property (Amended) Scanned: Add Scanned Documents to Report,2021-08-17 11:09,Lbnl Lbnl,-122.2486,37.877132
21-01098,459V-F: PC; Burglary Vehicle,2021-08-17 15:52,Ellsworth Parking Structure Structure C,-122.257208,37.875746
21-01099,"OUT WRTF: Other Agency Warrant, Fel",2021-08-17 17:36,Eighth St,-122.29370635761468,37.8627417853943
21-01100,459V-F: PC; Burglary Vehicle,2021-08-17 18:15,Ellsworth Parking Structure Ellsworth Parking Structure,-122.2624592316722,37.8659586
21-01101,10853: VC; Malicious Mischief to Vehicle,2021-08-17 23:30,670 Kula Gulf Wy,-122.303732,37.8838124
21-01103,242: PC; Battery Civil: Civil Information Report,2021-08-18 11:58,Peoples Park Peoples Park,-122.257299,37.865746
21-01104,Caslty: Injury/Illness,2021-08-18 13:35,UCPD UCPD,-122.272863,37.8708393
21-01105,459V-F: PC; Burglary Vehicle,2021-08-17 21:30,West End Wy,-122.272863,37.8708393
21-01106,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-08-18 15:34,2301 Bancroft Wy,-122.260816,37.868605
21-01107,532 (A): PC; Obtain Money/Etc By False Pretenses [over $400] OA-THEFT: Outside Assist - Theft,2021-08-18 14:25,UCPD UCPD,-122.272863,37.8708393
21-01108,Civil: Civil Information Report,2021-07-20 04:44,660 Kinkead Way,-122.272863,37.8708393
21-01109,Caslty: Injury/Illness,2021-08-18 21:57,2650 Durant Av,-122.2552301968402,37.86782
21-01110,OA-THEFT: Outside Assist - Theft,2021-08-18 23:15,PITTSBURG Rev 090418,-122.272863,37.8708393
21-01111,FIRE: Fire,2021-08-19 11:34,2538 Channing Wy,-122.25735679069768,37.8670381627907
21-01112,"OUT WRTM: Other Agency Warrant, Misd 626: Exclusion Order Issued",2021-08-19 15:47,1110 Jackson St,-122.272863,37.8708393
21-01113,Caslty: Injury/Illness,2021-08-19 18:10,Priestley Hall,-122.25987786364044,37.8669477
21-01114,10-42: Welfare Check,2021-08-19 17:25,UNKNOWN,-122.272863,37.8708393
21-01115,Lost Prop.: Lost Property,2021-08-19 21:04,2400 Durant Av,-122.260114,37.86724
21-01116,290.011 (A): PC; Transient Fails to Register When Released From Custody,2021-08-19 22:10,Spieker Pz Spieker Plaza,-122.261621,37.869196
21-01117,OA-OTHER CRIME: Outside Assist - Other Crime 20002 (A): VC; Hit and Run:property Damage,2021-08-19 22:55,Piedmont Av,-122.2525579199242,37.87070609791057
21-01118,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-08-19 23:54,Spieker Pz Spieker Plaza Rev 090418,-122.261621,37.869196
21-01119,PRODAM: Property Damage,2021-08-20 00:26,Stadium Rim Wy,-122.25193544354336,37.87253304326599
21-01120,Lost Prop.: Lost Property,2021-03-23 16:00,Dwinelle Hall,-122.2607432628604,37.8707285
21-01121,242: PC; Battery 626: Exclusion Order Issued,2021-08-20 16:22,McLaughlin Hall,-122.25905005086965,37.8738328
21-01122,"243 (B): PC; Battery On Peace Officer/Emergency Personnel/Etc 5150: WI; 72 Hour Mental Health Hold OUT WRTF: Other Agency Warrant, Fel",2021-08-20 18:17,2100 MLK JR Wy,-122.273237,37.870077
21-01123,Caslty: Injury/Illness,2021-08-21 01:15,2650 Durant Av,-122.2552301968402,37.86782
21-01124,Found Prop.: Found Property,2021-08-21 02:29,Memorial Glade Memorial Glade,-122.259436,37.873221
21-01125,422: PC; Threaten Crime W/Intent to Terrorize 242/243 (A): PC; Battery 236: PC; False Imprisonment,2021-08-21 05:01,Peoples Park Peoples Park,-122.257299,37.865746
21-01126,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-08-21 08:42,945 Ohlone Av,-122.272863,37.8708393
21-01127,5150: WI; 72 Hour Mental Health Hold,2021-08-21 11:11,2601 Warring St,-122.250147,37.864041
21-01128,10-42: Welfare Check,2021-08-21 15:23,2401 Durant Av,-122.26110790700152,37.8680285
21-01129,626: Exclusion Order Issued 242: PC; Battery,2021-08-21 19:50,Lower Sproul Pz Lower Sproul Plaza,-122.26022867883118,37.86920445
21-01130,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-08-21 20:00,Sather Tower Sather Tower Rev 090418,-122.2578158,37.8720577
21-01131,Caslty: Injury/Illness,2021-08-22 00:40,2401 Durant Av,-122.26110790700152,37.8680285
21-01132,Caslty: Injury/Illness,2021-08-22 00:37,2650 Haste St,-122.2560025249778,37.86647419644383
21-01133,Caslty: Injury/Illness,2021-08-22 02:16,2650 Durant Av,-122.2552301968402,37.86782
21-01134,Caslty: Injury/Illness,2021-08-22 11:02,2650 Haste St,-122.2560025249778,37.86647419644383
21-01135,Civil: Civil Information Report,2021-08-22 18:41,2610 Channing Wy,-122.2563729387755,37.86716195918368
21-01136,OA-ROBBERY: Outside Assist - Robbery 664: PC; Attempt Crime [state Specific Crime] Rape,2021-06-03 13:18,UCPD UCPD Bowles Hall,-122.272863,37.8708393
21-01137,Caslty: Injury/Illness,2021-08-23 02:02,2650 Haste St,-122.2560025249778,37.86647419644383
21-01139,484 (A): PC; Theft,2021-08-20 16:40,2299 Piedmont Av,-122.2519432,37.8697156
21-01140,PRODAM: Property Damage,2021-08-23 11:20,Bancroft Wy,-122.28565157020569,37.86528873030079
21-01141,PRODAM: Property Damage,2021-08-23 11:43,Grizzly Peak Gate Grizzy Peak Gate,-122.272863,37.8708393
21-01143,INFO: Information Only Report,2021-08-23 12:27,UCPD UCPD,-122.272863,37.8708393
21-01144,261: PC; Rape:not Specified,2021-08-21 04:45,Stern Hall,-122.25475671525562,37.87480935
21-01145,Caslty: Injury/Illness,2021-08-23 16:37,2700 Bancroft Wy,-122.25707242207793,37.86907978571429
21-01146,OA-BURGLARY: Outside Assist - Burglary,2021-08-23 19:10,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01147,Caslty: Injury/Illness,2021-08-24 01:02,2650 Haste St,-122.2560025249778,37.86647419644383
21-01148,Lost Prop.: Lost Property,2021-07-13 04:30,2199 Addison St,-122.2665321343369,37.87196635
21-01149,242: PC; Battery,2021-08-24 11:59,2650 Haste St,-122.2560025249778,37.86647419644383
21-01150,Lost Prop.: Lost Property,2021-07-02 00:11,Unknown,-122.272863,37.8708393
21-01151,484: PC; Petty Theft,2021-08-22 06:59,Max Martinez Max Martinez,-122.272863,37.8708393
21-01152,"OUT WRTF: Other Agency Warrant, Fel 11364: HS; Possess Controlled Substance Paraphernalia 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime] 25620: BP; Possess Open Container of Alcohol In Public",2021-08-24 16:12,Edwards Stadium Edwards Track Stadium,-122.26485600936527,37.8690737
21-01153,484 (A): PC; Petty Theft,2021-08-24 12:57,2220 Piedmont Av,-122.25286288751197,37.87097791199431
21-01154,Lost Prop.: Lost Property,2021-08-23 18:00,2650 Durant Av,-122.2552301968402,37.86782
21-01155,484: PC; Petty Theft,2021-08-24 08:15,Unit 2 Towle,,
21-01156,261: PC; Rape:not Specified,2021-08-24 17:41,Tacoma Washington Rev 090418,-122.272863,37.8708393
21-01157,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-08-25 00:14,Lower Sproul Garage ASUC Garage,-122.2606309,37.8688322
21-01158,Caslty: Injury/Illness,2021-08-25 02:16,2401 Durant Av,-122.26110790700152,37.8680285
21-01159,OA-BURGLARY: Outside Assist - Burglary,2021-08-25 03:50,Bancroft E BARROWS,-122.272863,37.8708393
21-01161,DEMO: Demonstration,2021-08-25 10:40,Sather Gate Sather Gate,-122.259509,37.8702403
21-01162,DEMO: Demonstration 594 (A): PC; Vandalism,2021-08-25 07:56,Sproul Hall,-122.25877388866844,37.8696038
21-01163,242: PC; Battery,2021-08-25 09:30,Sather Gate Sather Gate,-122.259509,37.8702403
21-01164,242: PC; Battery,2021-08-25 10:30,Sather Gate Sather Gate,-122.259509,37.8702403
21-01165,242: PC; Battery,2021-08-25 10:58,Sather Gate Sather Gate,-122.259509,37.8702403
21-01166,Civil: Civil Information Report,2021-08-25 11:16,Evans Hall,-122.25768131042068,37.8736211
21-01167,BITE: Animal Bite Report 242: PC; Battery,2021-08-25 11:18,Sather Gate Sather Gate,-122.259509,37.8702403
21-01168,DEMO: Demonstration,2021-08-25 11:58,University House University House,-122.26224735001742,37.87445975
21-01169,290 (A): PC; Duty to Register As Sex Offender,2021-08-25 14:27,Sproul Hall,-122.25877388866844,37.8696038
21-01171,484: PC; Theft,2021-08-24 22:07,Unit2 Courtyard,-122.2539312,37.870845
21-01172,"OUT WRTM: Other Agency Warrant, Misd UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd",2021-08-25 15:57,1824 Euclid Av,-122.2604121,37.875698
21-01173,459V-F: PC; Burglary Vehicle 530.5: PC; Unauth Use of Personal Identification:obtain Credit (Blocked),2021-08-25 18:42,Ckc Volley Ball Courts,-122.272863,37.8708393
21-01174,594 (A): PC; Vandalism,2021-08-25 22:37,Lower Sproul Garage ASUC Garage,-122.2606309,37.8688322
21-01175,602: PC; Tresspassing 594: PC; Malicious Mischief/Vandalism OA-OTHER CRIME: Outside Assist - Other Crime Stalking added,2021-08-25 21:35,Lawrence Berkeley National Laboratory LBNL Unit 2 Cunningham Rev 090418,-122.244765,37.87662
21-01176,Caslty: Injury/Illness INFO: Information Only Report,2021-08-26 05:45,Hesse Hall,-122.25937622890036,37.87431235
21-01177,Caslty: Injury/Illness,2021-08-26 07:52,Foothill Complex 7A20A Foothill Complex,-122.272863,37.8708393
21-01178,RULES: Rules Violation,2021-08-26 08:42,Haas Pavilion Haas Pavilion,-122.26220609544905,37.86939045
21-01179,Caslty: Injury/Illness,2021-08-26 09:58,Haviland Hall,-122.2611045603687,37.8737907
21-01180,484: PC; Petty Theft,2021-08-26 11:09,2121 Berkeley Wy,-122.2683576,37.8737831
21-01181,INFO: Information Only Report,2021-08-26 10:09,Dwinelle Hall,-122.2607432628604,37.8707285
21-01182,Lost Prop.: Lost Property Civil: Civil Information Report *Stalking,2021-08-25 00:20,Evans Hall,-122.25768131042068,37.8736211
21-01184,664/459: PC; Attempted Burglary: Second Degree,2021-08-12 11:00,Sutardja Dai Hall,-122.2583368484039,37.8748734
21-01185,"242: PC; Battery 647 (F): PC; Disorderly Conduct:intox Drug With Alcohol 5150: WI; 72 Hour Mental Health Hold 243 (B): PC; Battery On Peace Officer/Emergency Personnel/Etc 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc 243 (B): PC; Battery On Peace Officer/Fireman (Amended)",2021-08-26 21:21,2300 Block Of Telegraph Ave,-122.272863,37.8708393
21-01186,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-08-26 10:15,Ellsworth Parking Structure Structure C Rev 090418,-122.272863,37.8708393
21-01187,OA-BURGLARY: Outside Assist - Burglary,2021-08-27 03:19,UCPD UCPD,-122.272863,37.8708393
21-01188,287 (C)(2)(A): PC; Oral Copulation By Force/Fear,2019-05-01 17:00,Campus Campus,-122.272863,37.8708393
21-01189,459: PC; Burglary: First Degree,2021-08-27 01:04,Giannini Hall,-122.26226332170472,37.8734437
21-01190,242: PC; Battery,2021-08-27 11:10,Peoples Park Peoples Park,-122.257299,37.865746
21-01191,484: PC; Theft,2021-08-27 16:14,Upper Sproul Pz Upper Sproul Plaza,-122.259346,37.869473
21-01192,484: PC; Petty Theft,2021-08-27 17:10,Memorial Stadium Memorial Stadium,-122.25073605072416,37.8709949
21-01193,242: PC; Battery 148.4 (1): PC; False Tamper With Fire Alarm (Amended),2021-08-27 19:08,Peoples Park Peoples Park Crossroads Dining,-122.272863,37.8708393
21-01194,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-08-27 06:30,425 Liberty Ship Wy,-122.272863,37.8708393
21-01195,594 (A)(2): PC; Vandalism: Damage Property Aggravated Assault added,2021-08-27 22:41,West End Wy,-122.272863,37.8708393
21-01196,Caslty: Injury/Illness,2021-08-28 00:51,2650 Haste St,-122.2560025249778,37.86647419644383
21-01197,647 (F): PC; Disorderly Conduct:intox Drug With Alcohol,2021-08-28 02:38,Anthony Hall,-122.25820488904932,37.8706978
21-01198,459V-F: PC; Burglary Vehicle,2021-08-27 20:27,Bancroft Parking Structure Structure B,-122.257208,37.875746
21-01199,Caslty: Injury/Illness Domestic Battery added,2021-08-28 18:46,2400 Durant Av,-122.260114,37.86724
19-00857,UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd,2021-08-29 21:40,Channing Wy,-122.29569816420656,37.86174439180047
21-01200,Caslty: Injury/Illness,2021-08-29 03:55,UCPD UCPD,-122.272863,37.8708393
21-01201,Found Prop.: Found Property,2021-08-29 07:51,Dana St,-122.25837473707342,37.8532981263744
21-01202,459: PC; Burglary: First Degree,2021-08-29 09:40,Giannini Hall,-122.26226332170472,37.8734437
21-01203,626: Exclusion Order Issued,2021-08-29 11:24,Peoples Park Peoples Park,-122.257299,37.865746
21-01204,PRODAM: Property Damage,2021-08-28 17:23,Zellerbach Hall,-122.26078800973944,37.8690496
21-01205,261 (A)(3): PC; Rape of Drugged Victim SUPP: Supplemental Reports 120290: HS; Willful Exposure Contagious/Infectious/Communicable Disease Vandalism added,2021-08-25 00:02,2650 Haste St,-122.2560025249778,37.86647419644383
21-01206,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-08-28 22:45,Uva Grounds Shop Uva Grounds Shop,-122.272863,37.8708393
21-01207,664/459: PC; Attempted Burglary: Second Degree,2021-08-27 02:30,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-01208,484: PC; Theft,2021-08-30 09:36,Memorial Stadium Memorial Stadium,-122.25073605072416,37.8709949
21-01209,Lost Prop.: Lost Property,2021-04-07 00:00,2121 Berkeley Wy,-122.2683576,37.8737831
21-01210,484 (A): PC; Theft,2021-08-25 22:45,2520 Channing Wy,-122.25740262790698,37.86703251162791
21-01211,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-08-27 02:00,2650 Durant Av,-122.2552301968402,37.86782
21-01212,Caslty: Injury/Illness,2021-08-30 19:08,2415 Bowditch St,-122.25621929426624,37.866137951654
21-01213,OA-VEH BURGLARY: Outside Assist - Vehicle Burglary 459V-F: PC; Burglary Vehicle,2021-08-30 22:15,Bancroft Wy,-122.28565157020569,37.86528873030079
21-01214,626: Exclusion Order Issued,2021-08-31 14:49,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-01215,OA-BATTERY: Outside Assist - Battery,2021-08-31 16:30,2455 Bowditch St,-122.25609795200354,37.8661224
21-01216,OA-SEX ASSAULT: Outside Assist - Sexual Assault,2021-08-31 17:40,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01218,484 (A): PC; Theft,2021-08-31 12:00,Southwest Corner Of VLSB,-122.248829,37.863087
21-01219,484: PC; Theft,2021-08-31 16:50,7 Frank Schlessinger Wy,-122.26274628522462,37.870190969260456
21-02072,148.4: PC; False Fire Alarm,2021-12-01 02:09,2200 Bancroft Wy,-122.26563645726156,37.8673933
21-02073,INFO: Information Only Report Scanned: Add Scanned Documents to Report,2021-12-01 02:00,2539 Telegraph Av,-122.25843025806452,37.86458938709678
21-02074,Caslty: Injury/Illness,2021-12-01 09:03,2401 Durant Av,-122.26110790700152,37.8680285
21-02075,594: PC; Malicious Mischief/Vandalism,2021-11-29 21:00,3800 San Pablo Av,-122.29347345,37.873
21-02076,Caslty: Injury/Illness,2021-12-01 09:39,2650 Durant Av,-122.2552301968402,37.86782
21-02077,Lost Prop.: Lost Property,2021-09-16 00:00,Evans Hall,-122.25768131042068,37.8736211
21-02078,664/487: PC; Attempt Grand Theft,2021-11-28 01:07,UVA Lot,-122.272863,37.8708393
21-02079,484 (A): PC; Petty Theft,2021-12-01 09:50,Haz Mat Facility Haz Mat Facility,-122.272863,37.8708393
21-02080,314: PC; Indecent Exposure 626: Exclusion Order Issued,2021-12-01 11:46,Eucalyptus Grove Eucalyptus Grove,-122.26386,37.87131
21-02081,484 (A): PC; Theft,2021-12-01 12:23,2301 Bancroft Wy,-122.260816,37.868605
21-02083,484 (A): PC; Theft,2021-11-30 18:30,Evans Diamond Evans Diamond,-122.263412870521,37.8694842
21-02084,664 /211: PC; Attempted Robbery,2021-12-01 16:33,2337 Haste St,-122.262346,37.865949
21-02085,Caslty: Injury/Illness,2021-12-01 18:17,2401 Durant Av,-122.26110790700152,37.8680285
21-02086,459: PC; Burglary: First Degree,2021-12-01 17:48,2701 Hearst Av,-122.256722,37.875615
21-02087,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2021-11-22 13:30,2400 Durant Av,-122.260114,37.86724
21-02088,"647 (H): PC; Disorderly Conduct:loiter,prowl private prop w/o lawful business",2021-12-01 19:14,2650 Durant Av,-122.2552301968402,37.86782
21-02089,484 (A): PC; Theft,2021-12-01 17:10,Evans Hall,-122.25768131042068,37.8736211
21-02090,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2021-12-01 18:52,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-02091,"OUT WRTF: Other Agency Warrant, Fel 166 (A)(4): PC; Contempt of Court:disobey Court Order/Etc Scanned: Add Scanned Documents to Report 484 (A) PC; Theft",2021-12-01 21:14,2650 Haste St,-122.2560025249778,37.86647419644383
21-02092,WELFARE: Welfare Check,2021-12-02 02:00,Latimer Hall,-122.255914566482,37.87310845
21-02093,415(1): PC; Fight/Challenge Fight Public Pl,2021-12-02 09:30,2400 Durant Av,-122.260114,37.86724
21-02094,484 (A): PC; Petty Theft,2021-12-02 07:43,2521 Hearst Av,-122.2591244,37.8755331
21-02095,626.10 (A): PC; Possess Knife/Etc At School (Amended) 11377 (A): HS; Possess Controlled Substance 11364: HS; Possess Controlled Substance Paraphernalia 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime] 459.5 (A): PC; Burglary: Retail Merchandise Less Than $950 Scanned: Add Scanned Documents to Report,2021-12-02 14:39,2315 Telegraph Av,-122.25901763915095,37.86842435018234
21-02096,10852: VC; Tamper With Vehicle,2021-11-27 13:45,2424 Channing Wy,-122.25951811764706,37.86675558823529
21-02097,Caslty: Injury/Illness,2021-12-02 23:09,Sproul Hall,-122.25877388866844,37.8696038
21-02098,"SUPP: Supplemental Reports 602: PC; Tresspassing 602 (M): PC; Trespass:drive On Private Property (Amended) 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc 243 (C)(2): PC; Battery W/Injury Against Police Officer 69 (A): PC; Obstruct/Resist Executive Officer 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime] OUT WRTM: Other Agency Warrant, Misd Scanned: Add Scanned Documents to Report",2021-12-02 21:56,,,
21-02099,Caslty: Injury/Illness Scanned: Add Scanned Documents to Report by CSA Date Reported Date Occurred 11/30/2021 10/1/2021 11/30/2021 11/1/2021 manually added,2021-12-02 23:34,,,
21-02100,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report 12022.1 (B): PC; Person On Bail: Secondary Offense Enhancement,2021-12-03 04:52,2601 Warring St,-122.250147,37.864041
